,ride.alc.driver,female,grade,age4,smoke,DriverLicense,In_Month
4623,0,0,11,16,1,1,128887
4624,0,0,9,14,0,0,128962
4625,0,0,9,14,0,0,129038
4626,0,0,9,15,0,0,129113
4627,0,0,9,15,1,0,129189
4628,0,1,9,14,0,0,129265
4629,0,0,9,15,0,0,129340
4630,0,1,12,18,0,1,129416
4631,0,1,9,15,1,0,129492
4632,0,0,9,15,0,0,129567
4633,0,0,10,14,NA,0,129643
4634,0,1,10,16,1,1,129718
4635,0,0,9,15,1,0,129794
4636,0,0,9,15,0,0,129870
4637,0,0,9,14,0,0,129945
4638,0,0,10,15,0,0,130021
4639,0,0,10,16,0,1,130097
4640,0,NA,9,14,1,0,130172
4641,1,1,9,15,1,0,130248
4642,0,0,9,14,1,0,130323
4643,1,1,9,15,1,0,130399
4644,0,1,9,14,1,0,130475
4645,0,1,9,14,1,0,130550
4646,0,1,9,14,1,0,130626
4647,1,1,12,18,1,1,130701
4648,0,0,9,14,1,0,130777
4649,1,1,9,15,1,0,130853
4650,0,0,9,15,0,0,130928
4651,1,0,9,15,1,0,131004
4652,0,0,9,14,1,0,131080
4653,1,1,9,14,1,0,131155
4654,0,NA,9,14,1,0,131231
4655,1,0,9,14,1,0,131306
4656,0,0,9,14,1,0,131382
4657,1,1,9,16,1,1,131458
4658,0,1,9,16,1,1,131533
4659,0,1,9,14,1,0,131609
4660,0,0,9,15,1,0,131685
4661,0,0,9,14,1,0,131760
4662,0,0,9,15,0,0,131836
4663,1,1,9,18,1,1,131911
4664,0,1,9,16,0,1,131987
4665,0,1,12,17,0,1,132063
4666,0,1,12,17,1,1,132138
4667,0,0,12,17,0,1,132214
4668,0,0,12,18,0,1,132289
4669,0,0,12,18,1,1,132365
4670,0,0,12,17,1,1,132441
4671,1,0,12,18,1,1,132516
4672,0,0,12,18,1,1,132592
4673,0,1,12,18,1,1,132668
4674,0,0,12,18,0,1,132743
4675,1,1,12,18,1,1,132819
4676,0,0,12,18,0,1,132894
4677,0,1,12,17,1,1,132970
4678,0,0,12,17,1,1,133046
4679,0,1,11,17,1,1,133121
4680,1,1,11,16,1,1,133197
4681,0,0,11,17,0,1,133273
4682,0,0,11,16,NA,1,133348
4683,0,1,11,16,1,1,133424
4684,0,1,11,16,1,1,133499
4685,0,1,11,17,1,1,133575
4686,1,1,11,16,1,1,133651
4687,1,1,11,17,1,1,133726
4688,0,1,11,16,1,1,133802
4689,0,1,11,17,0,1,133878
4690,1,NA,11,16,1,1,133953
4691,0,0,11,17,0,1,134029
4692,1,1,11,16,1,1,134104
4693,0,0,11,16,0,1,134180
4694,0,0,11,16,1,1,134256
4695,0,1,11,17,1,1,134331
4696,1,1,11,17,1,1,134407
4697,0,NA,11,16,1,1,134482
4698,0,0,11,17,0,1,134558
4699,0,1,11,16,1,1,134634
4700,0,0,11,16,1,1,134709
4701,1,1,9,15,0,0,134785
4702,0,1,9,15,0,0,134861
4703,0,0,9,15,1,0,134936
4704,0,1,9,15,1,0,135012
4705,0,0,9,14,0,0,135087
4706,0,0,9,15,0,0,135163
4707,0,1,9,15,1,0,135239
4708,0,0,9,16,1,1,135314
4709,1,1,10,15,1,0,135390
4710,1,1,9,15,1,0,135466
4711,1,1,9,15,1,0,135541
4712,1,1,9,15,1,0,135617
4713,1,1,9,14,1,0,135692
4714,0,0,9,15,1,0,135768
4715,1,0,9,15,0,0,135844
4716,0,0,9,14,0,0,135919
4717,0,1,9,15,1,0,135995
4718,0,0,9,14,0,0,136070
4719,1,1,9,14,1,0,136146
4720,0,0,9,14,0,0,136222
4721,0,0,9,15,0,0,136297
4722,1,0,9,15,0,0,136373
4723,0,1,9,15,1,0,136449
4724,0,1,12,18,1,1,136524
4725,0,0,12,17,1,1,136600
4726,1,1,12,17,1,1,136675
4727,0,1,12,18,1,1,136751
4728,0,0,12,17,1,1,136827
4729,0,0,12,18,0,1,136902
4730,0,0,12,18,1,1,136978
4731,0,1,12,17,1,1,137054
4732,0,0,12,18,0,1,137129
4733,1,1,12,18,1,1,137205
4734,0,1,12,18,1,1,137280
4735,0,1,12,18,0,1,137356
4736,0,1,12,18,1,1,137432
4737,1,1,12,18,1,1,137507
4738,1,1,12,18,1,1,137583
4739,0,1,12,18,1,1,137659
4740,0,1,12,17,1,1,137734
4741,0,1,10,15,1,0,137810
4742,0,0,10,17,0,1,137885
4743,0,1,10,17,1,1,137961
4744,0,1,10,16,1,1,138037
4745,0,NA,10,16,0,1,138112
4746,0,1,10,15,1,0,138188
4747,1,1,10,16,1,1,138263
4748,0,1,10,16,1,1,138339
4749,0,0,10,16,1,1,138415
4750,0,1,10,16,1,1,138490
4751,0,1,10,16,0,1,138566
4752,0,1,10,16,1,1,138642
4753,0,1,10,16,1,1,138717
4754,0,0,10,15,0,0,138793
4755,1,1,10,16,1,1,138868
4756,0,0,10,16,1,1,138944
4757,0,0,10,16,1,1,139020
4758,1,1,10,16,1,1,139095
4759,1,0,10,16,0,1,139171
4760,0,0,10,16,1,1,139247
4761,0,1,10,16,1,1,139322
4762,0,1,10,16,1,1,139398
4763,0,0,10,16,0,1,139473
4764,0,0,11,17,0,1,139549
4765,0,1,11,17,0,1,139625
4766,0,0,11,17,0,1,139700
4767,0,1,11,16,1,1,139776
4768,0,1,11,16,0,1,139852
4769,0,0,11,16,0,1,139927
4770,1,1,11,17,1,1,140003
4771,1,1,11,17,1,1,140078
4772,0,1,11,17,1,1,140154
4773,1,1,11,17,1,1,140230
4774,0,1,11,17,1,1,140305
4775,0,1,11,18,1,1,140381
4776,0,0,11,17,1,1,140456
4777,0,0,11,16,1,1,140532
4778,1,1,11,18,1,1,140608
4779,1,1,11,17,1,1,140683
4780,0,1,11,17,1,1,140759
4781,0,0,11,16,0,1,140835
4782,1,1,11,16,1,1,140910
4783,1,1,11,17,1,1,140986
4784,0,0,11,16,0,1,141061
4785,0,0,11,17,0,1,141137
4786,0,0,11,17,0,1,141213
4787,0,1,11,17,1,1,141288
4788,1,0,11,17,1,1,141364
4789,0,1,11,18,0,1,141440
4790,0,0,9,14,0,0,141515
4791,0,0,9,15,1,0,141591
4792,1,1,9,16,1,1,141666
4793,0,0,9,15,0,0,141742
4794,0,1,9,15,1,0,141818
4795,1,1,9,15,1,0,141893
4796,1,0,9,16,1,1,141969
4797,0,0,9,16,1,1,142044
4798,0,0,9,14,1,0,142120
4799,1,0,9,15,0,0,142196
4800,0,0,9,15,0,0,142271
4801,1,0,9,15,0,0,142347
4802,0,1,9,14,1,0,142423
4803,0,0,9,16,1,1,142498
4804,0,0,9,15,0,0,142574
4805,1,0,9,15,0,0,142649
4806,0,0,9,15,0,0,142725
4807,0,0,9,14,0,0,142801
4808,0,0,NA,16,1,1,142876
4809,1,0,9,15,1,0,142952
4810,1,1,9,15,1,0,143028
4811,0,0,9,15,1,0,143103
4812,1,0,9,15,1,0,143179
4813,0,0,9,14,0,0,143254
4814,0,0,9,15,0,0,143330
4815,0,0,9,15,0,0,143406
4816,0,0,9,14,0,0,143481
4817,0,0,9,15,0,0,143557
4818,1,0,9,14,0,0,143633
4819,0,0,9,14,1,0,143708
4820,1,1,12,18,1,1,143784
4821,0,0,12,18,1,1,143859
4822,0,1,12,18,1,1,143935
4823,1,1,12,17,1,1,144011
4824,1,1,12,17,1,1,144086
4825,1,0,12,17,1,1,144162
4826,0,1,12,17,NA,1,144237
4827,1,1,12,18,1,1,144313
4828,0,0,12,18,0,1,144389
4829,0,0,12,18,0,1,144464
4830,1,0,12,18,0,1,144540
4831,1,1,12,18,1,1,144616
4832,1,1,12,18,1,1,144691
4833,0,1,12,17,1,1,144767
4834,1,1,12,18,0,1,144842
4835,1,1,12,17,1,1,144918
4836,0,1,12,17,1,1,144994
4837,0,1,12,17,0,1,145069
4838,1,1,12,17,1,1,145145
4839,0,1,12,17,1,1,145221
4840,0,1,12,17,1,1,145296
4841,0,0,11,17,0,1,145372
4842,0,1,11,16,1,1,145447
4843,1,1,11,17,1,1,145523
4844,0,1,11,17,0,1,145599
4845,1,1,11,17,1,1,145674
4846,1,1,11,17,1,1,145750
4847,1,1,11,17,1,1,145825
4848,1,1,11,16,1,1,145901
4849,1,1,11,16,1,1,145977
4850,1,1,11,16,1,1,146052
4851,0,1,11,17,1,1,146128
4852,0,1,11,17,1,1,146204
4853,0,1,11,18,1,1,146279
4854,0,0,11,17,0,1,146355
4855,0,0,11,16,1,1,146430
4856,0,1,11,17,0,1,146506
4857,1,1,11,17,1,1,146582
4858,0,0,11,17,1,1,146657
4859,0,0,11,16,0,1,146733
4860,1,0,11,17,1,1,146809
4861,0,0,11,17,0,1,146884
4862,0,1,11,16,1,1,146960
4863,0,0,11,17,0,1,147035
4864,0,0,11,17,1,1,147111
4865,1,1,11,17,0,1,147187
4866,0,1,11,16,0,1,147262
4867,0,0,11,16,0,1,147338
4868,0,1,11,16,0,1,147414
4869,0,0,11,17,0,1,147489
4870,0,1,11,17,1,1,147565
4871,1,1,11,17,1,1,147640
4872,0,1,11,16,1,1,147716
4873,0,0,9,15,0,0,147792
4874,0,0,9,16,1,1,147867
4875,1,0,9,15,0,0,147943
4876,0,1,9,16,1,1,148018
4877,0,0,9,16,1,1,148094
4878,1,1,9,16,1,1,148170
4879,1,0,9,14,1,0,148245
4880,0,0,9,15,0,0,148321
4881,0,0,9,14,0,0,148397
4882,0,1,9,15,0,0,148472
4883,0,1,9,15,0,0,148548
4884,1,0,9,15,1,0,148623
4885,0,0,9,15,0,0,148699
4886,0,1,9,15,NA,0,148775
4887,0,0,9,14,0,0,148850
4888,0,1,9,16,1,1,148926
4889,1,1,9,14,1,0,149002
4890,1,1,9,14,1,0,149077
4891,0,0,9,15,0,0,149153
4892,1,1,9,15,1,0,149228
4893,0,1,9,14,1,0,149304
4894,1,1,9,15,1,0,149380
4895,0,0,9,14,1,0,149455
4896,0,1,9,15,1,0,149531
4897,0,0,9,15,0,0,149606
4898,0,0,9,15,0,0,149682
4899,1,1,9,15,1,0,149758
4900,1,0,9,15,1,0,149833
4901,1,1,9,15,1,0,149909
4902,0,0,9,14,0,0,149985
4903,0,0,9,14,0,0,150060
4904,0,0,9,15,0,0,150136
4905,1,0,9,14,1,0,150211
4906,0,0,9,14,1,0,150287
4907,0,0,9,14,1,0,150363
4908,1,1,9,15,1,0,150438
4909,0,0,10,16,0,1,150514
4910,1,1,10,16,0,1,150590
4911,1,1,10,16,1,1,150665
4912,1,1,10,16,1,1,150741
4913,0,1,10,16,0,1,150816
4914,0,0,10,16,0,1,150892
4915,1,1,10,16,1,1,150968
4916,1,1,10,16,1,1,151043
4917,1,1,10,16,1,1,151119
4918,1,0,10,16,1,1,151195
4919,1,0,10,17,1,1,151270
4920,0,1,10,15,1,0,151346
4921,0,0,10,16,0,1,151421
4922,0,0,10,16,1,1,151497
4923,0,NA,10,17,1,1,151573
4924,1,1,10,16,1,1,151648
4925,0,0,10,17,0,1,151724
4926,0,1,10,15,1,0,151799
4927,0,0,10,16,0,1,151875
4928,0,0,10,15,0,0,151951
4929,0,0,10,16,0,1,152026
4930,1,0,10,16,1,1,152102
4931,0,0,10,16,1,1,152178
4932,0,1,10,15,1,0,152253
4933,1,1,10,15,1,0,152329
4934,0,1,10,15,0,0,152404
4935,0,0,10,16,1,1,152480
4936,0,0,10,15,0,0,152556
4937,0,1,10,15,1,0,152631
4938,0,1,10,16,0,1,152707
4939,0,1,10,16,1,1,152783
4940,0,1,10,15,1,0,152858
4941,0,1,10,16,0,1,152934
4942,0,1,10,16,1,1,153009
4943,1,0,10,16,0,1,153085
4944,0,1,10,15,1,0,153161
4945,0,0,9,14,1,0,153236
4946,0,0,9,15,0,0,153312
4947,1,1,9,14,1,0,153387
4948,0,1,9,14,1,0,153463
4949,0,0,9,14,0,0,153539
4950,0,0,9,14,0,0,153614
4951,0,1,9,16,1,1,153690
4952,1,1,9,14,0,0,153766
4953,1,1,9,14,1,0,153841
4954,0,0,9,15,1,0,153917
4955,1,1,9,15,1,0,153992
4956,0,0,9,15,1,0,154068
4957,0,0,9,14,0,0,154144
4958,0,NA,9,17,NA,1,154219
4959,0,1,9,15,1,0,154295
4960,0,1,9,15,1,0,154371
4961,0,1,9,14,1,0,154446
4962,0,0,9,14,0,0,154522
4963,0,NA,9,16,1,1,154597
4964,0,1,9,15,1,0,154673
4965,0,1,9,15,1,0,154749
4966,0,0,9,15,1,0,154824
4967,0,1,12,18,1,1,154900
4968,0,0,12,17,0,1,154976
4969,0,0,12,18,1,1,155051
4970,0,0,12,18,1,1,155127
4971,0,1,12,18,1,1,155202
4972,1,1,12,18,1,1,155278
4973,0,1,12,17,1,1,155354
4974,0,1,12,18,1,1,155429
4975,1,1,12,18,1,1,155505
4976,0,1,12,18,1,1,155580
4977,1,1,12,18,1,1,155656
4978,0,0,12,18,1,1,155732
4979,0,1,12,17,0,1,155807
4980,0,0,12,17,0,1,155883
4981,0,1,12,18,0,1,155959
4982,0,1,12,17,1,1,156034
4983,1,1,12,18,0,1,156110
4984,0,1,12,17,1,1,156185
4985,0,1,12,17,1,1,156261
4986,0,0,12,17,0,1,156337
4987,0,0,10,16,0,1,156412
4988,0,1,10,16,1,1,156488
4989,0,0,10,16,1,1,156564
4990,1,0,10,16,1,1,156639
4991,1,0,10,17,1,1,156715
4992,1,1,10,16,1,1,156790
4993,0,0,10,16,1,1,156866
4994,1,1,10,16,1,1,156942
4995,0,1,10,16,0,1,157017
4996,0,1,10,17,1,1,157093
4997,1,1,10,16,1,1,157169
4998,0,0,10,15,1,0,157244
4999,0,1,10,15,1,0,157320
5000,0,0,10,17,1,1,157395
5001,0,0,10,16,0,1,157471
5002,0,1,10,16,1,1,157547
5003,1,0,10,16,0,1,157622
5004,0,0,11,17,0,1,157698
5005,0,1,11,17,1,1,157773
5006,0,1,11,17,1,1,157849
5007,1,1,11,17,1,1,157925
5008,0,1,11,17,1,1,158000
5009,1,0,11,16,0,1,158076
5010,0,0,11,16,0,1,158152
5011,0,1,11,17,0,1,158227
5012,0,1,11,16,0,1,158303
5013,0,0,11,17,0,1,158378
5014,1,1,11,16,1,1,158454
5015,1,0,11,17,1,1,158530
5016,0,0,11,17,0,1,158605
5017,0,1,11,17,0,1,158681
5018,0,0,11,17,0,1,158757
5019,0,0,11,16,1,1,158832
5020,0,0,11,16,0,1,158908
5021,0,0,11,16,0,1,158983
5022,0,1,11,16,0,1,159059
5023,0,NA,9,15,0,0,159135
5024,0,0,9,14,0,0,159210
5025,0,1,9,14,1,0,159286
5026,0,0,9,14,1,0,159361
5027,0,0,9,15,0,0,159437
5028,0,1,9,15,0,0,159513
5029,0,1,9,15,0,0,159588
5030,1,1,10,16,1,1,159664
5031,0,1,9,15,1,0,159740
5032,0,0,9,15,0,0,159815
5033,0,NA,9,14,1,0,159891
5034,0,0,9,15,0,0,159966
5035,0,0,9,14,1,0,160042
5036,0,0,9,15,1,0,160118
5037,0,0,9,15,0,0,160193
5038,0,0,9,15,0,0,160269
5039,1,0,9,14,0,0,160345
5040,0,1,9,14,1,0,160420
5041,0,0,9,15,1,0,160496
5042,0,1,9,15,0,0,160571
5043,0,0,9,14,1,0,160647
5044,1,1,9,15,1,0,160723
5045,0,0,9,14,0,0,160798
5046,0,1,9,14,0,0,160874
5047,0,0,11,17,1,1,160950
5048,0,0,11,16,0,1,161025
5049,0,1,11,17,1,1,161101
5050,0,0,11,17,0,1,161176
5051,0,0,11,17,0,1,161252
5052,0,0,11,17,1,1,161328
5053,0,1,11,17,0,1,161403
5054,1,1,11,16,1,1,161479
5055,0,0,11,16,0,1,161554
5056,0,1,11,17,1,1,161630
5057,0,0,11,16,1,1,161706
5058,0,1,11,16,0,1,161781
5059,0,0,11,16,0,1,161857
5060,0,0,11,17,0,1,161933
5061,0,1,11,17,1,1,162008
5062,0,1,11,17,1,1,162084
5063,0,0,11,16,1,1,162159
5064,1,1,11,17,1,1,162235
5065,1,1,11,17,1,1,162311
5066,0,0,11,17,0,1,162386
5067,0,1,11,17,0,1,162462
5068,1,1,10,16,1,1,162538
5069,0,0,10,16,0,1,162613
5070,0,0,10,16,0,1,162689
5071,1,1,10,16,1,1,162764
5072,0,1,10,17,1,1,162840
5073,1,1,10,16,1,1,162916
5074,0,0,10,15,0,0,162991
5075,1,0,10,15,1,0,163067
5076,1,1,10,15,0,0,163142
5077,0,0,10,15,0,0,163218
5078,0,0,10,15,1,0,163294
5079,0,0,10,15,1,0,163369
5080,1,1,10,15,1,0,163445
5081,0,0,10,16,0,1,163521
5082,0,1,10,16,1,1,163596
5083,0,0,10,16,0,1,163672
5084,1,1,11,17,0,1,163747
5085,0,0,11,16,1,1,163823
5086,0,1,10,16,0,1,163899
5087,0,1,11,16,1,1,163974
5088,0,1,11,17,1,1,164050
5089,0,1,11,16,1,1,164126
5090,0,1,11,17,1,1,164201
5091,1,1,11,17,1,1,164277
5092,1,0,11,18,1,1,164352
5093,0,0,10,16,0,1,164428
5094,0,1,11,17,1,1,164504
5095,0,1,11,16,1,1,164579
5096,1,1,12,16,1,1,164655
5097,0,1,10,16,1,1,164731
5098,0,0,10,15,0,0,164806
5099,0,0,10,16,0,1,164882
5100,0,0,11,17,0,1,164957
5101,0,0,11,16,0,1,165033
5102,0,1,12,18,1,1,165109
5103,0,0,10,15,0,0,165184
5104,0,0,10,15,0,0,165260
5105,0,1,10,17,1,1,165335
5106,0,1,10,15,1,0,165411
5107,0,0,10,16,0,1,165487
5108,0,1,10,16,1,1,165562
5109,1,NA,10,15,0,0,165638
5110,0,0,10,16,0,1,165714
5111,0,0,10,16,1,1,165789
5112,1,1,10,16,1,1,165865
5113,0,0,10,15,1,0,165940
5114,1,1,10,15,1,0,166016
5115,1,1,10,16,1,1,166092
5116,0,0,10,15,0,0,166167
5117,0,0,10,15,0,0,166243
5118,0,1,10,15,1,0,166319
5119,0,0,10,15,0,0,166394
5120,0,1,10,16,1,1,166470
5121,0,1,10,16,1,1,166545
5122,0,0,10,15,0,0,166621
5123,0,1,10,15,1,0,166697
5124,1,1,10,18,1,1,166772
5125,1,0,10,15,1,0,166848
5126,0,1,10,15,0,0,166923
5127,0,1,9,15,1,0,166999
5128,0,1,11,16,1,1,167075
5129,1,0,9,15,1,0,167150
5130,0,1,9,14,1,0,167226
5131,0,1,9,15,1,0,167302
5132,1,1,9,15,1,0,167377
5133,0,NA,9,14,NA,0,167453
5134,0,1,9,16,1,1,167528
5135,1,0,9,15,1,0,167604
5136,0,1,9,15,0,0,167680
5137,0,1,9,15,0,0,167755
5138,0,1,NA,NA,1,NA,167831
5139,0,1,9,15,0,0,167907
5140,0,0,9,15,1,0,167982
5141,0,1,9,15,1,0,168058
5142,0,0,9,14,0,0,168133
5143,0,1,9,15,0,0,168209
5144,1,1,9,15,0,0,168285
5145,0,1,9,14,0,0,168360
5146,0,0,9,14,0,0,168436
5147,0,1,9,15,1,0,168512
5148,0,1,9,14,1,0,168587
5149,1,0,9,14,0,0,168663
5150,0,0,9,16,1,1,168738
5151,1,1,9,15,1,0,168814
5152,0,1,9,15,1,0,168890
5153,0,1,9,15,1,0,168965
5154,1,1,9,15,1,0,169041
5155,0,1,9,15,1,0,169116
5156,0,0,9,16,0,1,169192
5157,0,1,12,18,1,1,169268
5158,1,1,12,18,1,1,169343
5159,0,1,12,18,1,1,169419
5160,0,1,12,18,1,1,169495
5161,0,1,12,18,1,1,169570
5162,0,1,12,17,1,1,169646
5163,0,1,12,18,0,1,169721
5164,0,1,12,17,1,1,169797
5165,0,1,12,17,0,1,169873
5166,1,1,12,18,1,1,169948
5167,0,1,12,17,1,1,170024
5168,0,1,12,18,0,1,170100
5169,1,1,12,18,1,1,170175
5170,0,1,12,17,1,1,170251
5171,0,1,11,17,1,1,170326
5172,0,1,12,17,1,1,170402
5173,0,0,12,18,1,1,170478
5174,0,1,12,17,0,1,170553
5175,0,1,12,18,NA,1,170629
5176,0,0,12,18,0,1,170705
5177,0,1,12,18,1,1,170780
5178,0,1,12,17,0,1,170856
5179,0,1,12,18,0,1,170931
5180,1,1,12,18,1,1,171007
5181,0,1,12,18,1,1,171083
5182,0,1,11,17,0,1,171158
5183,0,1,11,16,0,1,171234
5184,1,1,11,16,1,1,171309
5185,0,1,11,16,1,1,171385
5186,0,1,11,17,1,1,171461
5187,0,1,11,16,1,1,171536
5188,0,0,11,16,1,1,171612
5189,0,1,11,17,0,1,171688
5190,0,1,11,16,1,1,171763
5191,0,0,11,16,0,1,171839
5192,0,1,11,17,0,1,171914
5193,0,1,11,16,1,1,171990
5194,0,1,11,17,1,1,172066
5195,0,1,11,18,1,1,172141
5196,0,1,11,17,1,1,172217
5197,1,1,10,17,1,1,172293
5198,0,1,11,16,1,1,172368
5199,0,0,11,16,1,1,172444
5200,0,1,12,18,1,1,172519
5201,0,1,11,17,0,1,172595
5202,1,1,11,17,1,1,172671
5203,0,1,11,17,0,1,172746
5204,0,1,10,16,1,1,172822
5205,0,1,11,18,0,1,172897
5206,0,1,11,17,1,1,172973
5207,0,0,10,17,1,1,173049
5208,0,1,11,17,1,1,173124
5209,0,1,11,18,1,1,173200
5210,0,1,11,16,0,1,173276
5211,0,1,11,16,1,1,173351
5212,0,1,11,16,1,1,173427
5213,0,1,11,16,1,1,173502
5214,0,1,11,16,1,1,173578
5215,0,0,11,17,1,1,173654
5216,0,1,11,16,1,1,173729
5217,0,0,11,17,0,1,173805
5218,0,1,11,17,1,1,173881
5219,0,1,11,16,0,1,173956
5220,0,0,11,17,0,1,174032
5221,0,1,11,17,0,1,174107
5222,0,1,11,17,1,1,174183
5223,1,1,11,17,1,1,174259
5224,0,1,10,17,1,1,174334
5225,0,1,11,18,1,1,174410
5226,1,1,12,18,1,1,174486
5227,0,1,11,17,0,1,174561
5228,0,1,11,17,0,1,174637
5229,0,0,11,17,1,1,174712
5230,0,1,11,17,1,1,174788
5231,0,1,11,18,1,1,174864
5232,1,1,11,18,1,1,174939
5233,1,0,11,17,1,1,175015
5234,0,1,11,18,1,1,175090
5235,0,1,11,17,1,1,175166
5236,1,1,11,17,1,1,175242
5237,0,0,11,16,0,1,175317
5238,1,1,11,18,1,1,175393
5239,0,0,11,18,1,1,175469
5240,0,0,11,18,1,1,175544
5241,0,1,11,17,1,1,175620
5242,0,1,11,16,1,1,175695
5243,0,1,11,16,0,1,175771
5244,0,1,11,17,1,1,175847
5245,0,1,11,17,1,1,175922
5246,1,1,11,16,1,1,175998
5247,0,1,11,18,0,1,176074
5248,0,1,11,16,1,1,176149
5249,0,1,11,17,1,1,176225
5250,1,1,11,17,1,1,176300
5251,0,1,11,17,1,1,176376
5252,0,0,11,18,0,1,176452
5253,0,1,9,14,0,0,176527
5254,0,0,9,14,1,0,176603
5255,0,0,9,15,0,0,176678
5256,0,0,9,15,1,0,176754
5257,0,0,9,14,0,0,176830
5258,0,0,9,16,1,1,176905
5259,0,0,9,16,1,1,176981
5260,0,1,9,15,1,0,177057
5261,1,1,9,15,1,0,177132
5262,0,0,9,15,0,0,177208
5263,0,0,9,14,0,0,177283
5264,1,0,9,14,1,0,177359
5265,0,0,9,14,1,0,177435
5266,0,1,9,15,1,0,177510
5267,0,0,9,15,0,0,177586
5268,0,0,9,14,0,0,177662
5269,0,0,9,14,0,0,177737
5270,0,0,9,14,1,0,177813
5271,1,1,9,15,1,0,177888
5272,0,1,9,16,1,1,177964
5273,0,0,9,14,1,0,178040
5274,0,0,9,15,0,0,178115
5275,0,1,10,15,0,0,178191
5276,0,0,10,15,0,0,178267
5277,0,0,10,15,0,0,178342
5278,0,0,10,16,1,1,178418
5279,0,0,10,16,0,1,178493
5280,0,0,10,15,0,0,178569
5281,0,0,10,16,1,1,178645
5282,0,NA,10,15,1,0,178720
5283,0,0,10,15,0,0,178796
5284,0,0,10,15,0,0,178871
5285,0,0,10,16,1,1,178947
5286,0,0,10,15,0,0,179023
5287,0,0,10,16,0,1,179098
5288,1,0,10,16,0,1,179174
5289,0,0,10,16,0,1,179250
5290,0,0,10,15,1,0,179325
5291,1,0,10,15,1,0,179401
5292,1,1,10,16,1,1,179476
5293,1,0,10,15,1,0,179552
5294,0,0,10,16,0,1,179628
5295,1,0,10,15,0,0,179703
5296,1,1,10,15,1,0,179779
5297,0,1,10,16,1,1,179855
5298,1,1,NA,NA,1,NA,179930
5299,0,0,12,18,0,1,180006
5300,0,0,12,18,0,1,180081
5301,0,0,12,18,0,1,180157
5302,0,0,12,18,0,1,180233
5303,0,0,12,18,0,1,180308
5304,0,0,12,17,0,1,180384
5305,0,0,12,18,0,1,180459
5306,1,1,12,17,1,1,180535
5307,0,0,12,18,0,1,180611
5308,0,1,12,17,1,1,180686
5309,1,1,12,18,1,1,180762
5310,0,0,12,17,0,1,180838
5311,0,1,12,17,0,1,180913
5312,0,0,12,17,0,1,180989
5313,0,1,12,18,0,1,181064
5314,0,0,12,18,0,1,181140
5315,1,1,11,17,1,1,181216
5316,0,1,11,16,0,1,181291
5317,0,1,11,16,1,1,181367
5318,0,1,11,17,1,1,181443
5319,0,1,11,16,1,1,181518
5320,0,0,11,17,1,1,181594
5321,0,1,11,17,1,1,181669
5322,0,0,11,17,0,1,181745
5323,0,0,11,16,0,1,181821
5324,0,1,11,17,0,1,181896
5325,0,1,10,15,1,0,181972
5326,0,1,11,17,1,1,182048
5327,1,1,11,16,1,1,182123
5328,0,1,11,16,0,1,182199
5329,1,1,11,16,1,1,182274
5330,0,0,11,16,0,1,182350
5331,0,0,11,16,0,1,182426
5332,0,1,11,17,1,1,182501
5333,0,1,11,17,0,1,182577
5334,0,1,11,16,1,1,182652
5335,0,NA,12,18,1,1,182728
5336,0,NA,12,17,NA,1,182804
5337,1,1,10,17,1,1,182879
5338,0,0,10,15,0,0,182955
5339,1,1,10,15,0,0,183031
5340,0,1,10,16,0,1,183106
5341,0,0,10,15,1,0,183182
5342,0,1,10,16,1,1,183257
5343,0,1,10,17,1,1,183333
5344,1,1,10,16,1,1,183409
5345,0,1,10,15,1,0,183484
5346,1,1,10,16,1,1,183560
5347,0,1,10,16,1,1,183636
5348,0,1,12,17,1,1,183711
5349,0,1,10,16,1,1,183787
5350,0,0,10,15,0,0,183862
5351,0,1,10,16,0,1,183938
5352,0,1,10,16,1,1,184014
5353,0,0,10,15,1,0,184089
5354,1,1,9,16,1,1,184165
5355,1,1,10,16,1,1,184240
5356,0,NA,10,17,0,1,184316
5357,1,1,10,17,1,1,184392
5358,0,0,10,15,1,0,184467
5359,0,0,10,15,0,0,184543
5360,0,1,10,16,0,1,184619
5361,0,1,10,15,1,0,184694
5362,0,0,10,16,1,1,184770
5363,1,NA,10,15,1,0,184845
5364,0,1,10,16,1,1,184921
5365,0,NA,10,16,1,1,184997
5366,1,1,10,17,1,1,185072
5367,0,0,9,16,0,1,185148
5368,1,1,NA,17,1,1,185224
5369,0,1,11,18,0,1,185299
5370,1,1,10,16,1,1,185375
5371,1,1,10,16,1,1,185450
5372,0,0,10,15,1,0,185526
5373,1,1,10,16,1,1,185602
5374,0,1,12,17,0,1,185677
5375,0,1,12,17,1,1,185753
5376,0,1,12,18,1,1,185829
5377,0,1,12,17,0,1,185904
5378,1,1,12,18,1,1,185980
5379,0,1,12,18,1,1,186055
5380,1,1,12,17,1,1,186131
5381,0,1,12,17,1,1,186207
5382,0,1,12,17,1,1,186282
5383,0,1,12,18,1,1,186358
5384,1,1,10,16,1,1,186433
5385,0,NA,12,17,1,1,186509
5386,0,1,12,17,1,1,186585
5387,0,1,12,17,0,1,186660
5388,0,1,12,18,0,1,186736
5389,0,1,12,18,1,1,186812
5390,0,1,12,17,1,1,186887
5391,1,1,12,18,1,1,186963
5392,1,1,12,18,1,1,187038
5393,0,1,12,18,1,1,187114
5394,0,0,12,18,1,1,187190
5395,0,1,9,18,0,1,187265
